,DateTime,ID,Length,Width,Height,Equipment_ID,FSALDU,Service,Barcode_Type,FSA,Destination,FeedDate,FeedTime,Maxlength,Hour,Volume,Size,Shift,Fine_Dest
3273,2022/08/04 17:06,5092NPP020401462767003242400000,365,350,128,1261,N0P2P0,2,NGB,N0P,London Fwd,2022/08/04,17:06:09,14.37007874,17,998,2,3,London Fwd
3274,2022/08/04 17:06,SYN126120220804052771,960,250,70,1261,,,SYN,,,2022/08/04,17:06:15,37.79527559,17,1025,4,3,
3275,2022/08/04 17:06,5093LHR653039358481406703100000,310,285,118,1261,L6H5R3,3,NGB,L6H,WPDH,2022/08/04,17:06:17,12.20472441,17,636,2,3,WPDH
3276,2022/08/04 17:06,509FVZG861726561931983108900001,410,320,138,1261,V8Z6G1,F,NGB,V8Z,Vancouver,2022/08/04,17:06:23,16.14173228,17,1105,2,3,Vancouver
3277,2022/08/04 17:06,5092JKC020297171244934974100000,380,345,94,1261,J0K2C0,2,NGB,J0K,Montreal Fwd,2022/08/04,17:06:27,14.96062992,17,752,2,3,Montreal Fwd
3278,2022/08/04 17:06,413CY009344388CN,400,320,86,1261,,C,292,,,2022/08/04,17:06:34,15.7480315,17,672,2,3,
3279,2022/08/04 17:06,5092PMM010400766276395642300000,355,295,128,1261,P0M1M0,2,NGB,P0M,Sudbury,2022/08/04,17:06:38,13.97637795,17,818,2,3,Sudbury
3280,2022/08/04 17:06,413LV544460653CN,380,295,124,1261,,L,292,,,2022/08/04,17:06:42,14.96062992,17,848,2,3,
3281,2022/08/04 17:06,5092LGL468201304951246651300000,385,350,124,1261,L4G6L8,2,NGB,L4G,Newmarket City,2022/08/04,17:06:48,15.15748031,17,1020,2,3,Newmarket City
3282,2022/08/04 17:06,5092NAY114201304949532551700000,325,275,50,1261,N1A1Y4,2,NGB,N1A,Hamilton Fwd,2022/08/04,17:06:52,12.79527559,17,273,2,3,Hamilton Fwd
3283,2022/08/04 17:06,5092LJH222201304951180551100000,315,295,62,1261,L2J2H2,2,NGB,L2J,Hamilton Fwd,2022/08/04,17:06:55,12.4015748,17,352,2,3,Hamilton Fwd
3284,2022/08/04 17:06,5092NPX229201304946647851800000,350,350,84,1261,N2P2X9,2,NGB,N2P,Kitchener City,2022/08/04,17:06:59,13.77952756,17,628,2,3,Kitchener City
3285,2022/08/04 17:07,5092KNE152201808234316751300000,480,465,128,1261,K1N5E2,2,NGB,K1N,Ottawa,2022/08/04,17:07:02,18.8976378,17,1743,2,3,Ottawa
3286,2022/08/04 17:07,5092LPE849201304949212851700000,320,300,44,1261,L8P4E9,2,NGB,L8P,Hamilton City,2022/08/04,17:07:08,12.5984252,17,258,2,3,Hamilton City
3287,2022/08/04 17:07,5092XEV000297171244936572700000,460,375,66,1261,X0E0V0,2,NGB,X0E,Edm,2022/08/04,17:07:12,18.11023622,17,695,2,3,Edmonton EP/RG
3288,2022/08/04 17:07,SYN126120220804052772,455,280,90,1261,,,SYN,,,2022/08/04,17:07:16,17.91338583,17,700,2,3,
3289,2022/08/04 17:07,5092VBB149201304954219951100000,375,345,112,1261,V1B4B9,2,NGB,V1B,Vancouver,2022/08/04,17:07:21,14.76377953,17,884,2,3,Vancouver EP/RG
3290,2022/08/04 17:07,509FSVS709726561931983112600001,430,400,114,1261,S7V0S9,F,NGB,S7V,Saskatoon,2022/08/04,17:07:24,16.92913386,17,1197,2,3,Saskatoon
3291,2022/08/04 17:07,5092KKH010726561931967231600000,500,220,204,1261,K0K1H0,2,NGB,K0K,Belleville,2022/08/04,17:07:27,19.68503937,17,1369,2,3,Belleville
3292,2022/08/04 17:07,5092NGP010885241795819640100100,900,380,196,1261,N0G1P0,2,NGB,N0G,Kitchener DCF,2022/08/04,17:07:44,35.43307087,17,4091,3,3,Kitchener DCF
3293,2022/08/04 17:07,5092GCB020201725614362181500000,1025,575,424,1261,G0C2B0,2,NGB,G0C,Quebec FWD,2022/08/04,17:07:57,40.35433071,17,15250,4,3,Montreal Fwd
3294,2022/08/04 17:08,5093LME418848986091608240300000,0,0,0,1261,L4M1E8,3,NGB,L4M,Barrie City,2022/08/04,17:08:13,0,17,0,,3,Barrie City
3295,2022/08/04 17:08,5092VRL016201304954226151500000,330,285,52,1261,V0R1L6,2,NGB,V0R,Vancouver,2022/08/04,17:08:16,12.99212598,17,298,2,3,Vancouver EP/RG
3296,2022/08/04 17:08,5092PTE020101983800013367200000,405,370,104,1261,P0T2E0,2,NGB,P0T,Thunder Bay,2022/08/04,17:08:21,15.94488189,17,951,2,3,Thunder Bay
3297,2022/08/04 17:08,5092LCL979201304958365351500000,0,0,0,1261,L9C7L9,2,NGB,L9C,Hamilton City,2022/08/04,17:08:23,0,17,0,,3,Hamilton City
3298,2022/08/04 17:08,SYN126120220804052773,390,345,94,1261,,,SYN,,,2022/08/04,17:08:27,15.35433071,17,772,2,3,
3299,2022/08/04 17:08,413LH173588934US,320,300,180,1261,,L,292,,,2022/08/04,17:08:32,12.5984252,17,1054,2,3,
3300,2022/08/04 17:08,5092SXE913033644083261303000000,360,275,112,1261,S9X1E3,2,NGB,S9X,WpgSask,2022/08/04,17:08:38,14.17322835,17,677,2,3,WpgSask
3301,2022/08/04 17:08,5092KSM156401705154897442900000,455,355,192,1261,K1S5M6,2,NGB,K1S,Ottawa,2022/08/04,17:08:43,17.91338583,17,1893,2,3,Ottawa
3302,2022/08/04 17:08,5092BKY351726561931971831100000,950,525,48,1261,B3K5Y1,2,NGB,B3K,Halifax,2022/08/04,17:08:49,37.4015748,17,1461,4,3,Moncton EP/RG
3303,2022/08/04 17:08,5092NXB417726561931972042000000,0,0,0,1261,N4X1B7,2,NGB,N4X,London Fwd,2022/08/04,17:08:57,0,17,0,,3,London Fwd
3304,2022/08/04 17:09,510CMRX090200002084144495902100,410,385,172,1261,M0R9X0,C,NGB,M0R,Bulk Returns,2022/08/04,17:09:12,16.14173228,17,1657,2,3,Bulk Returns
3305,2022/08/04 17:09,5092LRA717201304954294451700000,300,240,118,1261,L7R1A7,2,NGB,L7R,Burlington,2022/08/04,17:09:15,11.81102362,17,518,1,3,Burlington
3306,2022/08/04 17:09,5092MBK413010382181985103600000,325,325,146,1261,M4B1K3,2,NGB,M4B,YDC,2022/08/04,17:09:20,12.79527559,17,941,2,3,YDC
3307,2022/08/04 17:09,5092NWK536201304954267851100000,320,290,48,1261,N5W3K6,2,NGB,N5W,London City and Windsor,2022/08/04,17:09:24,12.5984252,17,272,2,3,London City and Windsor
3308,2022/08/04 17:09,5092LMZ421201304954184351400000,340,275,38,1261,L4M2Z1,2,NGB,L4M,Barrie City,2022/08/04,17:09:27,13.38582677,17,217,2,3,Barrie City
3309,2022/08/04 17:09,413CY009336280CN,440,385,116,1261,,C,292,,,2022/08/04,17:09:32,17.32283465,17,1199,2,3,
3310,2022/08/04 17:09,5092VWW511201808234307951900000,420,410,114,1261,V5W1W1,2,NGB,V5W,Vancouver,2022/08/04,17:09:43,16.53543307,17,1198,2,3,Vancouver EP/RG
3311,2022/08/04 17:09,5092MRP619201304954231851600000,350,295,48,1261,M6R1P9,2,NGB,M6R,YDC,2022/08/04,17:09:47,13.77952756,17,302,2,3,YDC
3312,2022/08/04 17:09,5092LXK649201304955401651600000,310,270,74,1261,L6X4K9,2,NGB,L6X,WPDH,2022/08/04,17:09:52,12.20472441,17,378,2,3,WPDH
3313,2022/08/04 17:09,510CHRE436201702647617751402100,300,275,74,1261,H4R3E6,C,NGB,H4R,Montreal City,2022/08/04,17:09:56,11.81102362,17,373,1,3,Montreal City
3314,2022/08/04 17:10,413LH215295871AU,240,235,114,1261,,L,292,,,2022/08/04,17:10:00,9.448818898,17,392,1,3,
3315,2022/08/04 17:10,5092BNB009201725614362591200000,920,135,136,1261,B0N0B9,2,NGB,B0N,Halifax,2022/08/04,17:10:06,36.22047244,17,1031,4,3,Moncton EP/RG
3316,2022/08/04 17:10,413CY009364802CN,405,320,100,1261,,C,292,,,2022/08/04,17:10:11,15.94488189,17,791,2,3,
3317,2022/08/04 17:10,5092AAE838102616715660949700000,370,315,216,1261,A8A3E8,2,NGB,A8A,St Johns NFLD,2022/08/04,17:10:15,14.56692913,17,1536,2,3,Moncton EP/RG
3318,2022/08/04 17:10,5092NTC401201304958927251200000,300,285,42,1261,N4T0C1,2,NGB,N4T,London Fwd,2022/08/04,17:10:23,11.81102362,17,219,1,3,London Fwd
3319,2022/08/04 17:10,5092NAJ201201304947259551300000,310,270,36,1261,N2A0J1,2,NGB,N2A,Kitchener City,2022/08/04,17:10:31,12.20472441,17,184,2,3,Kitchener City
3320,2022/08/04 17:10,5092LCV535201304955302751300000,315,285,74,1261,L5C3V5,2,NGB,L5C,WPDH,2022/08/04,17:10:35,12.4015748,17,405,2,3,WPDH
3321,2022/08/04 17:10,413MJ119817329CA,355,325,158,1261,,M,292,,,2022/08/04,17:10:39,13.97637795,17,1112,2,3,
3322,2022/08/04 17:10,5092LMH923726231443426427100000,390,295,134,1261,L9M2H3,2,NGB,L9M,Barrie Fwd,2022/08/04,17:10:43,15.35433071,17,941,2,3,Barrie Fwd
3323,2022/08/04 17:10,SYN126120220804052774,380,325,132,1261,,,SYN,,,2022/08/04,17:10:46,14.96062992,17,995,2,3,
3324,2022/08/04 17:10,5092NAG134701235994474990700000,250,245,74,1261,N1A3G4,2,NGB,N1A,Hamilton Fwd,2022/08/04,17:10:48,9.842519685,17,277,1,3,Hamilton Fwd
3325,2022/08/04 17:11,5092KAP946731341106153990100000,1525,230,150,1261,K9A4P6,2,NGB,K9A,Peterborough 0,2022/08/04,17:11:19,60.03937008,17,3211,4,3,Peterborough 0
3326,2022/08/04 17:11,5092LGW010400338306450641700000,1635,80,106,1261,L0G1W0,2,NGB,L0G,Newmarket City,2022/08/04,17:11:50,64.37007874,17,846,4,3,Newmarket City
3327,2022/08/04 17:11,5092LGW010400338306450617200000,1635,105,82,1261,L0G1W0,2,NGB,L0G,Newmarket City,2022/08/04,17:11:56,64.37007874,17,859,4,3,Newmarket City
3328,2022/08/04 17:12,5092LGW010400338306450624000000,1630,135,82,1261,L0G1W0,2,NGB,L0G,Newmarket City,2022/08/04,17:12:04,64.17322835,17,1101,4,3,Newmarket City
3329,2022/08/04 17:12,5092LGW010400338306450638700000,1635,105,82,1261,L0G1W0,2,NGB,L0G,Newmarket City,2022/08/04,17:12:11,64.37007874,17,859,4,3,Newmarket City
3330,2022/08/04 17:12,5092KLG010201725614362204100000,2025,185,136,1261,K0L1G0,2,NGB,K0L,Peterborough 0,2022/08/04,17:12:18,79.72440945,17,3109,4,3,Peterborough 0
3331,2022/08/04 17:12,5092MJW639701235994457814900000,470,310,320,1261,M6J3W9,2,NGB,M6J,YDC,2022/08/04,17:12:20,18.50393701,17,2845,2,3,YDC
3332,2022/08/04 17:12,5091MXJ818102403630417318500002,310,275,94,1261,M8X1J8,1,NGB,M8X,WPDH,2022/08/04,17:12:22,12.20472441,17,489,2,3,WPDH
3333,2022/08/04 17:12,5092LCB010201725614361925600000,760,185,160,1261,L0C1B0,2,NGB,L0C,Newmarket City,2022/08/04,17:12:26,29.92125984,17,1373,3,3,Newmarket City
3334,2022/08/04 17:12,5092LNG010201725614361955300000,535,465,398,1261,L0N1G0,2,NGB,L0N,DO Manual,2022/08/04,17:12:45,21.06299213,17,6042,2,3,DO Manual
3335,2022/08/04 17:12,5092LVJ909444217205063217000000,530,395,316,1261,L9V0J9,2,NGB,L9V,DO Manual,2022/08/04,17:12:52,20.86614173,17,4037,2,3,DO Manual
3336,2022/08/04 17:13,5092KKA768821954986734940900002,1265,165,162,1261,K7K6A8,2,NGB,K7K,Kingston CITY/ FWD,2022/08/04,17:13:06,49.80314961,17,2063,4,3,Kingston CITY/ FWD
3337,2022/08/04 17:13,5092KKL030201725614362683400000,665,420,194,1261,K0K3L0,2,NGB,K0K,Belleville,2022/08/04,17:13:10,26.18110236,17,3307,3,3,Belleville
3338,2022/08/04 17:13,5092LEE010731393460518136200000,870,270,302,1261,L0E1E0,2,NGB,L0E,Newmarket City,2022/08/04,17:13:19,34.2519685,17,4329,3,3,Newmarket City
3339,2022/08/04 17:13,5092KVC911172038118404349100200,950,620,432,1261,K9V1C1,2,NGB,K9V,Peterborough 0,2022/08/04,17:13:56,37.4015748,17,15527,4,3,Peterborough 0
3340,2022/08/04 17:14,5092KLW010201725614362405200000,635,600,434,1261,K0L1W0,2,NGB,K0L,Peterborough 0,2022/08/04,17:14:01,25,17,10091,3,3,Peterborough 0
3341,2022/08/04 17:14,5092KMA010172038117928749700200,855,540,188,1261,K0M1A0,2,NGB,K0M,Peterborough 0,2022/08/04,17:14:08,33.66141732,17,5297,3,3,Peterborough 0
3342,2022/08/04 17:14,5092KKY010201725614361787000000,790,525,138,1261,K0K1Y0,2,NGB,K0K,Belleville,2022/08/04,17:14:11,31.1023622,17,3493,3,3,Belleville
3343,2022/08/04 17:14,5092KMN010201725614362687200000,370,210,190,1261,K0M1N0,2,NGB,K0M,Peterborough 0,2022/08/04,17:14:51,14.56692913,17,901,2,3,Peterborough 0
3344,2022/08/04 17:15,5092PRL010401076510510406400000,460,360,88,1261,P0R1L0,2,NGB,P0R,Sudbury,2022/08/04,17:15:54,18.11023622,17,889,2,3,Sudbury
3345,2022/08/04 17:16,5092PPH010400769342864524600000,460,350,216,1261,P0P1H0,2,NGB,P0P,Sudbury,2022/08/04,17:16:04,18.11023622,17,2122,2,3,Sudbury
3346,2022/08/04 17:16,510CMRA022201619420608008101100,390,315,170,1261,M0R2A2,C,NGB,M0R,Bulk Returns,2022/08/04,17:16:08,15.35433071,17,1274,2,3,Bulk Returns
3347,2022/08/04 17:16,5092PNL213401396201333921300000,370,210,188,1261,P2N1L3,2,NGB,P2N,Sudbury,2022/08/04,17:16:11,14.56692913,17,891,2,3,Sudbury
3348,2022/08/04 17:16,5092LGL010727742765657936700000,325,195,222,1261,L0G1L0,2,NGB,L0G,Newmarket City,2022/08/04,17:16:16,12.79527559,17,859,2,3,Newmarket City
3349,2022/08/04 17:16,510CMRT080700542087025949202100,935,670,230,1261,M0R8T0,C,NGB,M0R,Bulk Returns,2022/08/04,17:16:27,36.81102362,17,8793,4,3,Bulk Returns
3350,2022/08/04 17:16,5092PAV926400309538261189500000,480,315,214,1261,P9A2V6,2,NGB,P9A,Thunder Bay,2022/08/04,17:16:33,18.8976378,17,1975,2,3,Thunder Bay
3351,2022/08/04 17:16,5092PPZ010401396201334570200000,310,310,78,1261,P0P1Z0,2,NGB,P0P,Sudbury,2022/08/04,17:16:41,12.20472441,17,457,2,3,Sudbury
3352,2022/08/04 17:17,5092PNA311400309538261268700000,485,210,326,1261,P3N1A1,2,NGB,P3N,Sudbury,2022/08/04,17:17:27,19.09448819,17,2026,2,3,Sudbury
3353,2022/08/04 17:17,5092NMK020400309538261283000000,330,245,302,1261,N0M2K0,2,NGB,N0M,London Fwd,2022/08/04,17:17:31,12.99212598,17,1490,2,3,London Fwd
3354,2022/08/04 17:17,5092PAP527401396201334591700000,370,215,188,1261,P5A2P7,2,NGB,P5A,Sudbury,2022/08/04,17:17:34,14.56692913,17,913,2,3,Sudbury
3355,2022/08/04 17:17,5092PAX664255320144940168200000,225,160,108,1261,P6A6X4,2,NGB,P6A,Sudbury,2022/08/04,17:17:37,8.858267717,17,237,1,3,Sudbury
3356,2022/08/04 17:17,5092LGM010400309538261188800000,330,300,172,1261,L0G1M0,2,NGB,L0G,Newmarket City,2022/08/04,17:17:40,12.99212598,17,1039,2,3,Newmarket City
3357,2022/08/04 17:17,5092PMB010400309538261337000000,330,305,176,1261,P0M1B0,2,NGB,P0M,Sudbury,2022/08/04,17:17:45,12.99212598,17,1081,2,3,Sudbury
3358,2022/08/04 17:17,5092PPP010200570626976539900000,370,210,192,1261,P0P1P0,2,NGB,P0P,Sudbury,2022/08/04,17:17:48,14.56692913,17,910,2,3,Sudbury
3359,2022/08/04 17:17,5092KKY020401396201334374600000,370,205,188,1261,K0K2Y0,2,NGB,K0K,Belleville,2022/08/04,17:17:52,14.56692913,17,870,2,3,Belleville
3360,2022/08/04 17:17,5092PNC533400309538261218200000,330,305,172,1261,P5N3C3,2,NGB,P5N,Sudbury,2022/08/04,17:17:57,12.99212598,17,1056,2,3,Sudbury
3361,2022/08/04 17:18,5092PLN010401396201334310400000,535,390,160,1261,P0L1N0,2,NGB,P0L,Sudbury,2022/08/04,17:18:00,21.06299213,17,2037,2,3,Sudbury
3362,2022/08/04 17:18,5092NPK020168181800798598700002,435,230,76,1261,N0P2K0,2,NGB,N0P,London Fwd,2022/08/04,17:18:03,17.12598425,17,464,2,3,London Fwd
3363,2022/08/04 17:18,5093GSN010864485389559140500002,160,160,122,1261,G0S1N0,3,NGB,G0S,Quebec FWD,2022/08/04,17:18:06,6.299212598,17,191,1,3,Montreal Fwd
3364,2022/08/04 17:18,5092LGM010731515564489036900000,225,220,212,1261,L0G1M0,2,NGB,L0G,Newmarket City,2022/08/04,17:18:12,8.858267717,17,640,1,3,Newmarket City
3365,2022/08/04 17:18,5092GBA529400769342864262700000,305,225,140,1261,G5B2A9,2,NGB,G5B,Montreal Fwd,2022/08/04,17:18:15,12.00787402,17,586,2,3,Montreal Fwd
3366,2022/08/04 17:18,5092LER010255320144937739000000,370,240,120,1261,L0E1R0,2,NGB,L0E,Newmarket City,2022/08/04,17:18:18,14.56692913,17,650,2,3,Newmarket City
3367,2022/08/04 17:18,5093PSK010400836474253942700000,350,340,138,1261,P0S1K0,3,NGB,P0S,Sudbury,2022/08/04,17:18:21,13.77952756,17,1002,2,3,Sudbury
3368,2022/08/04 17:18,5092NRB010400309538261193200000,480,315,216,1261,N0R1B0,2,NGB,N0R,London City and Windsor,2022/08/04,17:18:24,18.8976378,17,1993,2,3,London City and Windsor
3369,2022/08/04 17:18,5092PRB010117684626548074900000,225,175,68,1261,P0R1B0,2,NGB,P0R,Sudbury,2022/08/04,17:18:27,8.858267717,17,163,1,3,Sudbury
3370,2022/08/04 17:18,5092PJG010401076510512169600000,455,155,140,1261,P0J1G0,2,NGB,P0J,Sudbury,2022/08/04,17:18:29,17.91338583,17,603,2,3,Sudbury
3371,2022/08/04 17:18,5092GGB020400769342864251100000,475,405,164,1261,G0G2B0,2,NGB,G0G,Quebec FWD,2022/08/04,17:18:32,18.7007874,17,1925,2,3,Montreal Fwd
3372,2022/08/04 17:18,5092KKY020401396201334361600000,535,390,158,1261,K0K2Y0,2,NGB,K0K,Belleville,2022/08/04,17:18:41,21.06299213,17,2012,2,3,Belleville
3373,2022/08/04 17:18,5092PAP010401396201334462000000,365,210,192,1261,P0A1P0,2,NGB,P0A,Barrie Fwd,2022/08/04,17:18:45,14.37007874,17,898,2,3,Barrie Fwd
3374,2022/08/04 17:18,5093GRJ020838217186987940700000,585,405,394,1261,G0R2J0,3,NGB,G0R,Quebec FWD,2022/08/04,17:18:49,23.03149606,17,5696,2,3,Montreal Fwd
3375,2022/08/04 17:18,SYN126120220804052775,0,0,0,1261,,,SYN,,,2022/08/04,17:18:52,0,17,0,,3,
3376,2022/08/04 17:18,5092LKB020400769342864056200000,460,365,90,1261,L0K2B0,2,NGB,L0K,Barrie Fwd,2022/08/04,17:18:54,18.11023622,17,922,2,3,Barrie Fwd
3377,2022/08/04 17:18,5092ARA010400769342864378500000,460,350,128,1261,A0R1A0,2,NGB,A0R,St Johns NFLDmtl,2022/08/04,17:18:57,18.11023622,17,1258,2,3,Montreal City
3378,2022/08/04 17:19,5092PRL010401076510512671400000,455,360,264,1261,P0R1L0,2,NGB,P0R,Sudbury,2022/08/04,17:19:03,17.91338583,17,2639,2,3,Sudbury
3379,2022/08/04 17:19,5092PNX528255320144939919400000,195,110,84,1261,P5N2X8,2,NGB,P5N,Sudbury,2022/08/04,17:19:04,7.677165354,17,110,1,3,Sudbury
3380,2022/08/04 17:19,5092PCE622117684626550941900000,230,180,66,1261,P6C2E2,2,NGB,P6C,Sudbury,2022/08/04,17:19:05,9.05511811,17,167,1,3,Sudbury
3381,2022/08/04 17:19,5091LBJ519102807826519249800002,510,415,324,1261,L5B1J9,1,NGB,L5B,WPDH,2022/08/04,17:19:08,20.07874016,17,4185,2,3,WPDH
3382,2022/08/04 17:19,5092GTZ010400769342862679500000,460,355,126,1261,G0T1Z0,2,NGB,G0T,Quebec FWD,2022/08/04,17:19:10,18.11023622,17,1256,2,3,Montreal Fwd
3383,2022/08/04 17:19,5092PMA010200570626977432200000,330,290,88,1261,P0M1A0,2,NGB,P0M,Sudbury,2022/08/04,17:19:13,12.99212598,17,514,2,3,Sudbury
3384,2022/08/04 17:19,5092KMJ012401396201334381400000,915,130,138,1261,K0M1J2,2,NGB,K0M,Peterborough 0,2022/08/04,17:19:18,36.02362205,17,1002,4,3,Peterborough 0
3385,2022/08/04 17:19,5092PMG030400769342864234400000,465,360,90,1261,P0M3G0,2,NGB,P0M,Sudbury,2022/08/04,17:19:21,18.30708661,17,919,2,3,Sudbury
3386,2022/08/04 17:19,5092APE010400769342866241000000,450,350,134,1261,A0P1E0,2,NGB,A0P,St Johns NFLDmtl,2022/08/04,17:19:29,17.71653543,17,1288,2,3,Montreal City
3387,2022/08/04 17:19,5092LGN010117684626548207100000,225,175,48,1261,L0G1N0,2,NGB,L0G,Newmarket City,2022/08/04,17:19:30,8.858267717,17,115,1,3,Newmarket City
3388,2022/08/04 17:19,SYN126120220804052776,515,475,294,1261,,,SYN,,,2022/08/04,17:19:34,20.27559055,17,4389,2,3,
3389,2022/08/04 17:19,5093LMW748966347784789733300000,620,385,260,1261,L7M4W8,3,NGB,L7M,Burlington,2022/08/04,17:19:39,24.40944882,17,3787,3,3,Burlington
3390,2022/08/04 17:19,5093LWK912813523697234740400000,590,515,112,1261,L9W1K2,3,NGB,L9W,DO Manual,2022/08/04,17:19:48,23.22834646,17,2077,2,3,DO Manual
3391,2022/08/04 17:19,510DGBA011401248364789942902100,605,405,340,1261,G0B1A1,D,NGB,G0B,Quebec FWD,2022/08/04,17:19:50,23.81889764,17,5084,2,3,Quebec FWD
3392,2022/08/04 17:19,5092LEN010168181800798544400002,350,240,42,1261,L0E1N0,2,NGB,L0E,Newmarket City,2022/08/04,17:19:52,13.77952756,17,215,2,3,Newmarket City
3393,2022/08/04 17:19,5092VEN050839027998451440709003,930,585,60,1261,V0E5N0,2,NGB,V0E,Vancouver,2022/08/04,17:19:56,36.61417323,17,1992,4,3,Vancouver EP/RG
3394,2022/08/04 17:19,SYN126120220804052777,0,0,0,1261,,,SYN,,,2022/08/04,17:19:58,0,17,0,,3,
3395,2022/08/04 17:20,5093GJE010723980053595136000000,455,365,88,1261,G0J1E0,3,NGB,G0J,Quebec FWD,2022/08/04,17:20:00,17.91338583,17,892,2,3,Montreal Fwd
3396,2022/08/04 17:20,5092MKZ618102421600003976700000,810,650,528,1261,M6K1Z8,2,NGB,M6K,YDC,2022/08/04,17:20:24,31.88976378,17,16964,3,3,YDC
3397,2022/08/04 17:21,5093PLY010703030600009751500000,465,305,144,1261,P0L1Y0,3,NGB,P0L,Sudbury,2022/08/04,17:21:04,18.30708661,17,1246,2,3,Sudbury
3398,2022/08/04 17:21,5092NKX010102616722330049400000,535,295,70,1261,N0K1X0,2,NGB,N0K,Kitchener DCF,2022/08/04,17:21:07,21.06299213,17,674,2,3,Kitchener DCF
3399,2022/08/04 17:21,5092NLW010117684626547890600000,230,180,74,1261,N0L1W0,2,NGB,N0L,London Fwd,2022/08/04,17:21:09,9.05511811,17,187,1,3,London Fwd
3400,2022/08/04 17:21,510CMRT080700542087070170002100,0,0,0,1261,M0R8T0,C,NGB,M0R,Bulk Returns,2022/08/04,17:21:14,0,17,0,,3,Bulk Returns
3401,2022/08/04 17:21,5092LPP719951587679966433009000,425,335,140,1261,L7P1P9,2,NGB,L7P,Burlington,2022/08/04,17:21:17,16.73228346,17,1216,2,3,Burlington
3402,2022/08/04 17:21,5092PAM933400769342863605300000,470,360,166,1261,P9A3M3,2,NGB,P9A,Thunder Bay,2022/08/04,17:21:20,18.50393701,17,1714,2,3,Thunder Bay
3403,2022/08/04 17:21,5092LER010102492400002993900003,390,190,148,1261,L0E1R0,2,NGB,L0E,Newmarket City,2022/08/04,17:21:22,15.35433071,17,669,2,3,Newmarket City
3404,2022/08/04 17:21,5092PLN010400769342862499900000,415,280,116,1261,P0L1N0,2,NGB,P0L,Sudbury,2022/08/04,17:21:24,16.33858268,17,823,2,3,Sudbury
3405,2022/08/04 17:21,510CHGY219201208955485250003000,1255,645,62,1261,H2G1Y9,C,NGB,H2G,Montreal City,2022/08/04,17:21:29,49.40944882,17,3063,4,3,Montreal City
3406,2022/08/04 17:21,5092MKE609978889085429833309000,960,685,108,1261,M6K0E9,2,NGB,M6K,YDC,2022/08/04,17:21:44,37.79527559,17,4334,4,3,YDC
3407,2022/08/04 17:21,5092YBB010168181800798654000002,400,230,48,1261,Y0B1B0,2,NGB,Y0B,VanWpg,2022/08/04,17:21:47,15.7480315,17,269,2,3,Winnipeg EP/RG
3408,2022/08/04 17:21,5092NKW010200570626976378400000,405,350,214,1261,N0K1W0,2,NGB,N0K,Kitchener DCF,2022/08/04,17:21:50,15.94488189,17,1851,2,3,Kitchener DCF
3409,2022/08/04 17:21,5092PPA020400769342864491100000,370,285,152,1261,P0P2A0,2,NGB,P0P,Sudbury,2022/08/04,17:21:51,14.56692913,17,978,2,3,Sudbury
3410,2022/08/04 17:21,SYN126120220804052778,200,160,152,1261,,,SYN,,,2022/08/04,17:21:53,7.874015748,17,297,1,3,
3411,2022/08/04 17:21,5092PPA010400769342864354900000,410,315,178,1261,P0P1A0,2,NGB,P0P,Sudbury,2022/08/04,17:21:55,16.14173228,17,1403,2,3,Sudbury
3412,2022/08/04 17:21,5092GLE010400769342865615000000,305,170,242,1261,G0L1E0,2,NGB,G0L,Quebec FWD,2022/08/04,17:21:57,12.00787402,17,766,2,3,Montreal Fwd
3413,2022/08/04 17:22,5092MME413378746963588226000002,765,720,122,1261,M4M1E3,2,NGB,M4M,YDC,2022/08/04,17:22:06,30.11811024,17,4101,3,3,YDC
3414,2022/08/04 17:22,5093BPR421008528686988903600000,735,415,462,1261,B4P2R1,3,NGB,B4P,Halifax,2022/08/04,17:22:10,28.93700787,17,8600,3,3,Moncton EP/RG
3415,2022/08/04 17:22,413CX675443264CA,855,260,86,1261,,C,292,,,2022/08/04,17:22:19,33.66141732,17,1167,3,3,
3416,2022/08/04 17:22,5093MAN506025675776679403800000,625,525,308,1261,M5A0N6,3,NGB,M5A,YDC,2022/08/04,17:22:44,24.60629921,17,6167,3,3,YDC
3417,2022/08/04 17:22,5093MAN506025675776675503900000,610,505,310,1261,M5A0N6,3,NGB,M5A,YDC,2022/08/04,17:22:52,24.01574803,17,5827,3,3,YDC
3418,2022/08/04 17:23,SYN126120220804052779,1370,120,96,1261,,,SYN,,,2022/08/04,17:23:06,53.93700787,17,963,4,3,
3419,2022/08/04 17:23,5093LTE514010606377601403200000,800,125,124,1261,L5T1E4,3,NGB,L5T,WPDH,2022/08/04,17:23:12,31.49606299,17,757,3,3,WPDH
3420,2022/08/04 17:23,510CMRT080700542086868659002100,840,600,46,1261,M0R8T0,C,NGB,M0R,Bulk Returns,2022/08/04,17:23:18,33.07086614,17,1415,3,3,Bulk Returns
3421,2022/08/04 17:23,509HKKS010008528686041203500001,795,590,148,1261,K0K1S0,H,NGB,K0K,Belleville,2022/08/04,17:23:26,31.2992126,17,4236,3,3,Belleville
3422,2022/08/04 17:23,5093MAN506025675777351303500000,485,475,466,1261,M5A0N6,3,NGB,M5A,YDC,2022/08/04,17:23:36,19.09448819,17,6551,2,3,YDC
3423,2022/08/04 17:23,5093MAN506025675776690903600000,510,500,470,1261,M5A0N6,3,NGB,M5A,YDC,2022/08/04,17:23:46,20.07874016,17,7314,2,3,YDC
