"Feed DateTime,Full_MPID,Sorting Result,Mail Piece Length,Mail Piece Width,Mail Piece Height,Equipment ID"			
"2022-07-20 07:05:03,5092TNC319731393424960536100000,,870,265,170,1260,"			
"2022-07-20 07:05:21,5092LZV921731393423954036800000,,865,265,168,1260,"			
"2022-07-20 07:06:17,5092TSC702731393428049736900000,,865,265,168,1260,"			
"2022-07-20 07:06:23,5092KBL147731393428044336600000,,865,265,168,1260,"			
"2022-07-20 07:06:44,413LX653325773US,,385,240,26,1260,"			
"2022-07-20 07:06:45,413LX653325929US,,0,0,0,1260,"			
"2022-07-20 07:07:03,5093KPR835033466956744103500000,,130,120,134,1260,"			
"2022-07-20 07:07:05,413UR447830749CA,,160,115,66,1260,"			
"2022-07-20 07:07:31,SYN126020220720006701,,1250,115,132,1260,"			
"2022-07-20 07:07:42,SYN126020220720006702,,375,355,260,1260,"			
"2022-07-20 07:08:28,SYN126020220720006703,,630,245,132,1260,"			
"2022-07-20 07:08:37,413UR447829989CA,,160,115,68,1260,"			
"2022-07-20 07:08:45,SYN126020220720006704,,0,0,0,1260,"			
"2022-07-20 07:08:47,413UR447830899CA,,160,115,68,1260,"			
"2022-07-20 07:08:50,5093LCV963033466956751603000000,,230,145,60,1260,"			
"2022-07-20 07:08:52,413UR447830151CA,,165,110,68,1260,"			
"2022-07-20 07:08:57,413CU737885919CA,,0,0,0,1260,"			
"2022-07-20 07:09:01,413UR447831055CA,,160,115,68,1260,"			
"2022-07-20 07:09:07,413LX263118085US,,250,245,238,1260,"			
"2022-07-20 07:09:11,5092LHA421400922900212710500000,,865,665,104,1260,"			
"2022-07-20 07:09:17,510CNNY317401060359683941903100,,900,90,88,1260,"			
"2022-07-20 07:09:23,5092VRB953201286605022756400000,,295,225,78,1260,"			
"2022-07-20 07:09:27,SYN126020220720006705,,0,0,0,1260,"			
"2022-07-20 07:09:30,5092TWJ605201286602522903600000,,340,305,82,1260,"			
"2022-07-20 07:09:30,SYN126020220720006706,,310,70,42,1260,"			
"2022-07-20 07:09:31,413LX573644725US,,0,0,0,1260,"			
"2022-07-20 07:09:31,SYN126020220720006707,,0,0,0,1260,"			
"2022-07-20 07:09:34,413LX573645805US,,370,355,32,1260,"			
"2022-07-20 07:09:35,5092LMV615201286605022757100000,,280,240,60,1260,"			
"2022-07-20 07:09:39,5092PPG315102209500822087000000,,270,175,56,1260,"			
"2022-07-20 07:09:41,5092MAS543201286602522890900000,,295,245,42,1260,"			
"2022-07-20 07:09:43,SYN126020220720006708,,175,140,136,1260,"			
"2022-07-20 07:09:45,SYN126020220720006709,,185,160,82,1260,"			
"2022-07-20 07:09:48,5092PLN010201286602522891600000,,460,385,158,1260,"			
"2022-07-20 07:09:52,5092NAE010729660000139195000002,,605,385,318,1260,"			
"2022-07-20 07:09:57,5092LJT634201286600022756900000,,540,365,80,1260,"			
"2022-07-20 07:10:02,5092LNR905101903126230451800000,,185,160,130,1260,"			
"2022-07-20 07:10:05,5092VRK012201286600022745300000,,435,305,200,1260,"			
"2022-07-20 07:10:07,5092MNA942400631886121504700000,,345,245,142,1260,"			
"2022-07-20 07:10:10,5092SLW747717661930059736600002,,170,140,138,1260,"			
"2022-07-20 07:10:12,5092HYH821101375610163500900000,,330,320,94,1260,"			
"2022-07-20 07:10:14,5092VRK012201286605022733500000,,420,305,218,1260,"			
"2022-07-20 07:10:16,5092MBT519033466955559403300000,,210,120,42,1260,"			
"2022-07-20 07:10:18,510CMWP917401667219288942902100,,280,145,92,1260,"			
"2022-07-20 07:10:22,5092MXV827201286602522893000000,,410,310,40,1260,"			
"2022-07-20 07:10:24,5092NEC101201286600022740800000,,350,225,68,1260,"			
"2022-07-20 07:10:26,SYN126020220720006710,,175,135,138,1260,"			
"2022-07-20 07:10:27,SYN126020220720006711,,175,140,136,1260,"			
"2022-07-20 07:10:30,5092VHL351201286600022753800000,,350,335,66,1260,"			
"2022-07-20 07:10:33,413CX675032065CA,,535,480,56,1260,"			
"2022-07-20 07:10:43,5091MVZ531400588804182111100000,,1330,700,92,1260,"			
"2022-07-20 07:10:46,5092TES373201286600022759000000,,415,380,128,1260,"			
"2022-07-20 07:10:50,SYN126020220720006712,,345,320,56,1260,"			
"2022-07-20 07:10:53,SYN126020220720006713,,560,380,606,1260,"			
"2022-07-20 07:11:00,5091MVS532400588804182834900000,,800,360,530,1260,"			
"2022-07-20 07:11:04,5092LCE626201286600022758300000,,290,245,32,1260,"			
"2022-07-20 07:11:06,5092VRJ218201286605022746500000,,355,320,74,1260,"			
"2022-07-20 07:11:10,SYN126020220720006714,,605,530,490,1260,"			
"2022-07-20 07:11:11,5092VGA706201286605022729800000,,295,235,28,1260,"			
"2022-07-20 07:11:14,5092KCX010201286605022744100000,,400,355,52,1260,"			
"2022-07-20 07:11:16,SYN126020220720006715,,350,350,26,1260,"			
"2022-07-20 07:11:23,5092TGR231201286605022731100000,,580,355,112,1260,"			
"2022-07-20 07:11:30,5092BBT314201286605022742700000,,340,295,44,1260,"			
